31.70;8.84430;1.124220
31.89;8.84430;1.124220
32.14;8.83870;1.152180
32.32;8.83870;1.152180
32.48;8.84980;1.152180
32.73;8.84980;1.107010
32.92;8.84980;1.107010
33.14;8.84980;1.127060
33.32;8.84980;1.127060
33.54;8.84980;1.097680
33.73;8.84980;1.097680
33.95;8.85390;1.093050
34.13;8.85390;1.093050
34.32;8.85390;1.093050
34.57;8.84530;1.142600
34.73;8.84530;1.142600
34.91;8.85420;1.084800
35.16;8.85420;1.084800
35.35;8.85730;1.084800
35.57;8.85730;1.079880
35.76;8.85730;1.079880
35.97;8.84950;1.120760
36.16;8.84950;1.120760
36.35;8.85920;1.074300
36.57;8.85920;1.074300
36.75;8.85920;1.074300
36.97;8.85920;1.090760
37.16;8.85920;1.090760
37.35;8.85450;1.086880
37.60;8.85450;1.086880
37.75;8.86340;1.060880
38.00;8.86340;1.060880
38.19;8.85820;1.060880
38.41;8.85820;1.078630
38.60;8.85820;1.078630
38.81;8.86570;1.053840
39.00;8.86570;1.053840
39.22;8.86570;1.050750
39.41;8.86570;1.050750
39.59;8.85650;1.050750
39.81;8.85650;1.094510
40.00;8.85650;1.094510
40.19;8.86780;1.043420
40.44;8.86780;1.043420
40.59;8.86780;1.048460
40.84;8.86780;1.048460
41.03;8.86780;1.048460
41.25;8.86780;1.036750
41.43;8.86780;1.036750
41.65;8.87090;1.033920
41.84;8.87090;1.033920
42.06;8.87090;1.045800
42.25;8.87090;1.045800
42.43;8.87090;1.045800
42.65;8.87090;1.027630
42.84;8.87090;1.027630
43.03;8.87320;1.024540
43.28;8.87320;1.024540
43.46;8.87320;1.031090
43.68;8.87320;1.031090
43.87;8.87320;1.031090
44.09;8.87320;1.018670
44.27;8.87320;1.018670
44.46;8.87320;1.024080
44.68;8.87320;1.024080
44.87;8.87610;1.013290
45.09;8.87610;1.013290
45.27;8.87610;1.013290
45.52;8.87610;1.010830
45.68;8.87610;1.010830
45.87;8.86820;1.055050
46.11;8.86820;1.055050
46.30;8.84590;1.164060
46.52;8.84590;1.164060
46.71;8.87170;1.164060
46.93;8.87170;1.034840
47.11;8.87170;1.034840
47.30;8.87640;1.014290
47.52;8.87640;1.014290
47.71;8.88090;0.998040
47.92;8.88090;0.998040
48.11;8.88090;0.998040
48.30;8.88090;0.995000
48.55;8.88090;0.995000
48.74;8.88090;0.991870
48.95;8.88090;0.991870
49.14;8.88090;0.990660
49.36;8.88090;0.990660
49.55;8.88090;0.990660
49.77;8.88090;0.996870
49.95;8.88090;0.996870
50.14;8.88390;0.984910
50.36;8.88390;0.984910
50.55;8.88390;0.982540
50.79;8.88390;0.982540
50.95;8.88390;0.982540
51.14;8.88390;0.988660
51.39;8.88390;0.988660
51.57;8.88610;0.979200
51.79;8.88610;0.979200
51.98;8.88610;0.976290
52.20;8.88610;0.976290
52.39;8.88610;0.976290
52.57;8.88610;0.973950
52.79;8.88610;0.973950
52.98;8.88480;0.972410
53.20;8.88480;0.972410
53.38;8.88520;0.978120
53.63;8.88520;0.978120
53.79;8.88900;0.978120
53.98;8.88900;0.967490
54.23;8.88900;0.967490
54.41;8.88900;0.965540
54.63;8.88900;0.965540
54.82;8.88900;0.973740
55.04;8.88900;0.973740
55.23;8.88740;0.973740
55.44;8.88740;0.962120
55.63;8.88740;0.962120
55.82;8.89110;0.959530
56.04;8.89110;0.959530
56.22;8.89110;0.957410
56.47;8.89110;0.957410
56.63;8.89110;0.957410
56.82;8.89110;0.956280
57.07;8.89110;0.956280
57.25;8.88950;0.962240
57.47;8.88950;0.962240
57.66;8.89260;0.952700
57.88;8.89260;0.952700
58.06;8.89260;0.952700
58.28;8.89260;0.950200
58.47;8.89260;0.950200
58.66;8.89080;0.957700
58.88;8.89080;0.957700
59.06;8.89390;0.946910
59.31;8.89390;0.946910
59.47;8.89390;0.946910
59.66;8.89390;0.945530
59.91;8.89390;0.945530
60.09;8.88640;0.985910
60.31;8.88640;0.985910
60.50;8.87280;1.060960
60.72;8.87280;1.060960
60.90;8.85280;1.060960
61.12;8.85280;1.144470
61.31;8.85280;1.144470
61.50;8.87840;1.020460
61.71;8.87840;1.020460
61.90;8.88230;1.017630
62.09;8.88230;1.017630
62.34;8.88230;1.017630
62.53;8.88230;1.002540
62.74;8.88230;1.002540
62.93;8.89340;0.961620
63.15;8.89340;0.961620
63.34;8.88980;0.960830
63.56;8.88980;0.960830
63.74;8.89460;0.960830
63.96;8.89460;0.945530
64.15;8.89460;0.945530
64.34;8.89460;0.960740
64.55;8.89460;0.960740
64.74;8.89460;0.939490
64.93;8.89460;0.939490
65.18;8.89040;0.939490
65.33;8.89040;0.967620
65.58;8.89040;0.967620
65.77;8.89860;0.932740
65.99;8.89860;0.932740
66.18;8.89030;0.983750
66.39;8.89030;0.983750
66.58;8.88760;0.983750
66.77;8.88760;0.989660
66.99;8.88760;0.989660
67.17;8.89010;0.975910
67.39;8.89010;0.975910
67.58;8.88710;0.998830
67.77;8.88710;0.998830
68.02;8.89090;0.998830
68.20;8.89090;0.961910
68.42;8.89090;0.961910
68.61;8.90290;0.915240
68.83;8.90290;0.915240
69.02;8.90290;0.913740
69.23;8.90290;0.913740
69.42;8.90290;0.913740
69.61;8.90290;0.913240
69.83;8.90290;0.913240
70.01;8.90070;0.935070
70.20;8.90070;0.935070
70.45;8.90280;0.909940
70.64;8.90280;0.909940
70.86;8.90280;0.909940
71.04;8.90280;0.908490
71.26;8.90280;0.908490
71.45;8.90280;0.915700
71.64;8.90280;0.915700
71.85;8.90510;0.908860
72.04;8.90510;0.908860
72.26;8.90510;0.908860
72.45;8.90510;0.904570
72.70;8.90510;0.904570
72.88;8.90510;0.903530
73.04;8.90510;0.903530
73.29;8.90340;0.902900
73.48;8.90340;0.902900
73.70;8.90640;0.902900
73.88;8.90640;0.911650
74.10;8.90640;0.911650
74.29;8.90460;0.899530
74.47;8.90460;0.899530
74.72;8.90710;0.898480
74.88;8.90710;0.898480
75.07;8.90710;0.898480
75.32;8.90710;0.910150
75.50;8.90710;0.910150
75.72;8.90540;0.896570
75.91;8.90540;0.896570
76.13;8.90570;0.895030
76.32;8.90570;0.895030
76.50;8.90570;0.895030
76.72;8.90620;0.898110
76.91;8.90620;0.898110
77.16;8.90870;0.893190
77.35;8.90870;0.893190
77.50;8.90870;0.893190
77.75;8.90870;0.895230
77.94;8.90870;0.895230
78.16;8.90670;0.899860
78.34;8.90670;0.899860
78.53;8.90920;0.889780
78.75;8.90920;0.889780
78.97;8.90560;0.904490
79.15;8.90560;0.904490
79.34;8.90560;0.904490
79.56;8.90950;0.888360
79.75;8.90950;0.888360
79.93;8.90950;0.886230
80.18;8.90950;0.886230
80.37;8.90750;0.886230
80.59;8.90750;0.893110
80.78;8.90750;0.893110
80.96;8.91030;0.884570
81.18;8.91030;0.884570
81.37;8.90830;0.883360
81.59;8.90830;0.883360
81.78;8.90860;0.883360
81.99;8.90860;0.890980
82.18;8.90860;0.890980
82.37;8.91140;0.881570
82.62;8.91140;0.881570
82.81;8.91140;0.890230
83.02;8.91140;0.890230
83.21;8.90960;0.890230
83.43;8.90960;0.879110
83.62;8.90960;0.879110
83.83;8.91260;0.877610
84.02;8.91260;0.877610
84.21;8.91260;0.885940
84.43;8.91260;0.885940
84.61;8.91070;0.885940
84.80;8.91070;0.876940
85.05;8.91070;0.876940
85.24;8.91310;0.875110
85.46;8.91310;0.875110
85.64;8.91310;0.883230
85.86;8.91310;0.883230
86.05;8.91150;0.883230
86.27;8.91150;0.873110
86.46;8.91150;0.873110
86.64;8.91170;0.883110
86.86;8.91170;0.883110
87.05;8.91200;0.871400
87.30;8.91200;0.871400
87.49;8.91250;0.871400
87.67;8.91250;0.870730
87.89;8.91250;0.870730
88.08;8.91230;0.885780
88.30;8.91230;0.885780
88.48;8.91450;0.871020
88.70;8.91450;0.871020
88.89;8.91270;0.871020
89.08;8.91270;0.867560
89.29;8.91270;0.867560
89.48;8.91270;0.875020
89.67;8.91270;0.875020
89.92;8.91540;0.866730
90.11;8.91540;0.866730
90.32;8.91540;0.866730
90.51;8.91540;0.873940
90.73;8.91540;0.873940
90.92;8.91340;0.864770
91.14;8.91340;0.864770
91.32;8.91590;0.863770
91.51;8.91590;0.863770
91.76;8.91590;0.863770
91.92;8.91590;0.871520
92.10;8.91590;0.871520
92.35;8.91390;0.872730
92.54;8.91390;0.872730
92.76;8.91650;0.861230
92.95;8.91650;0.861230
93.16;8.91650;0.861230
93.35;8.91650;0.860310
93.54;8.91650;0.860310
93.76;8.91490;0.859940
93.94;8.91490;0.859940
94.13;8.91510;0.859940
94.38;8.91510;0.860310
94.57;8.91510;0.860310
94.79;8.91530;0.866270
94.97;8.91530;0.866270
95.19;8.91550;0.857060
95.38;8.91550;0.857060
95.57;8.91540;0.857060
95.78;8.91540;0.872980
95.97;8.91540;0.872980
96.16;8.91790;0.857520
96.41;8.91790;0.857520
96.60;8.91590;0.854810
96.81;8.91590;0.854810
97.00;8.91620;0.854810
97.19;8.91620;0.862110
97.41;8.91620;0.862110
97.59;8.91860;0.853520
97.81;8.91860;0.853520
98.00;8.90610;0.927450
98.22;8.90610;0.927450
98.41;8.90610;0.927450
98.59;8.90610;0.908570
98.84;8.90610;0.908570
99.03;8.90920;0.892030
99.25;8.90920;0.892030
99.43;8.91820;0.860360
99.65;8.91820;0.860360
99.84;8.91820;0.860360
100.03;8.91820;0.849770
100.25;8.91820;0.849770
100.43;8.92070;0.848770
100.65;8.92070;0.848770
100.84;8.92070;0.855900
101.09;8.92070;0.855900
101.28;8.92070;0.855900
101.43;8.92070;0.848310
101.68;8.92070;0.848310
102.06;8.92070;0.846940
102.15;8.92070;0.846940
102.37;8.92070;0.853940
102.55;8.92070;0.853940
102.77;8.92070;0.845730
102.96;8.92070;0.845730
103.18;8.92070;0.844520
103.37;8.92070;0.844520
103.55;8.92070;0.844520
103.77;8.92050;0.843980
103.99;8.92050;0.843980
104.18;8.92080;0.843600
104.36;8.92080;0.843600
104.58;8.91860;0.860020
104.77;8.91860;0.860020
104.99;8.92210;0.860020
105.18;8.92210;0.843440
105.36;8.92210;0.843440
105.61;8.92130;0.841270
105.77;8.92130;0.841270
106.02;8.92140;0.848940
106.21;8.92140;0.848940
106.42;8.92160;0.848940
106.61;8.92160;0.840060
106.83;8.92160;0.840060
107.02;8.92190;0.839230
107.23;8.92190;0.839230
107.42;8.92220;0.838690
107.61;8.92220;0.838690
107.83;8.92240;0.838690
108.01;8.92240;0.838190
108.26;8.92240;0.838190
108.45;8.92230;0.845060
108.64;8.92230;0.845060
108.86;8.92260;0.836690
109.04;8.92260;0.836690
109.26;8.92280;0.836690
109.45;8.92280;0.836350
109.67;8.92280;0.836350
109.86;8.92280;0.845270
110.04;8.92280;0.845270
110.26;8.92300;0.835060
110.45;8.92300;0.835060
110.67;8.92320;0.835060
110.85;8.92320;0.835440
111.04;8.92320;0.835440
111.26;8.92340;0.835440
111.45;8.92340;0.835440
111.70;8.92350;0.836060
111.88;8.92350;0.836060
112.10;8.92390;0.836060
112.29;8.92390;0.841270
112.51;8.92390;0.841270
112.70;8.92390;0.831680
112.91;8.92390;0.831680
113.10;8.92410;0.831020
113.29;8.92410;0.831020
113.51;8.92430;0.831020
113.69;8.92430;0.840060
113.94;8.92430;0.840060
114.10;8.92450;0.830480
114.29;8.92450;0.830480
114.54;8.92460;0.829430
114.69;8.92460;0.829430
114.94;8.92480;0.829430
115.13;8.92480;0.830730
115.35;8.92480;0.830730
115.53;8.92500;0.828350
115.72;8.92500;0.828350
115.94;8.92510;0.827640
116.13;8.92510;0.827640
116.35;8.92530;0.827640
116.53;8.92530;0.835270
116.72;8.92530;0.835270
116.97;8.92540;0.827810
117.16;8.92540;0.827810
117.38;8.92540;0.842350
117.56;8.92540;0.842350
117.78;8.92560;0.842350
117.97;8.92560;0.825390
118.19;8.92560;0.825390
118.37;8.92580;0.825390
118.56;8.92580;0.825390
118.78;8.92590;0.828560
118.97;8.92590;0.828560
119.15;8.92590;0.828560
119.40;8.92600;0.824270
119.56;8.92600;0.824270
119.81;8.92610;0.823480
120.00;8.92610;0.823480
120.21;8.92620;0.832100
120.40;8.92620;0.832100
120.62;8.92630;0.832100
120.81;8.92630;0.823180
121.03;8.92630;0.823180
121.21;8.92660;0.830100
121.40;8.92660;0.830100
121.62;8.92670;0.821560
121.81;8.92670;0.821560
122.06;8.92680;0.821560
122.21;8.92680;0.821060
122.40;8.92680;0.821060
122.65;8.92700;0.823930
122.84;8.92700;0.823930
123.05;8.92710;0.820560
123.24;8.92710;0.820560
123.46;8.92730;0.820560
123.65;8.92730;0.818970
123.86;8.92730;0.818970
124.05;8.92760;0.818970
124.27;8.92760;0.818970
124.46;8.92770;0.818970
124.64;8.92770;0.818970
124.86;8.92810;0.818970
125.05;8.92810;0.825350
125.24;8.92810;0.825350
125.49;8.92800;0.822850
125.64;8.92800;0.822850
125.89;8.92810;0.816430
126.08;8.92810;0.816430
126.30;8.92790;0.816430
126.49;8.92790;0.824730
126.70;8.92790;0.824730
126.89;8.92810;0.816390
127.08;8.92810;0.816390
127.30;8.92210;0.857190
127.48;8.92210;0.857190
127.73;8.91950;0.857190
127.89;8.91950;0.857900
128.08;8.91950;0.857900
128.33;8.91950;0.842060
128.51;8.91950;0.842060
128.73;8.92930;0.815640
128.92;8.92930;0.815640
129.14;8.92700;0.815640
129.32;8.92700;0.824270
129.51;8.92700;0.824270
129.73;8.92980;0.813600
129.92;8.92980;0.813600
130.14;8.92980;0.822060
130.32;8.92980;0.822060
130.51;8.92980;0.822060
130.76;8.92980;0.811720
130.92;8.92980;0.811720
131.17;8.92780;0.811350
131.35;8.92780;0.811350
131.57;8.93040;0.812220
131.76;8.93040;0.812220
131.98;8.92070;0.812220
132.16;8.92070;0.872310
132.38;8.92070;0.872310
132.57;8.92570;0.835190
132.76;8.92570;0.835190
133.01;8.92250;0.845890
133.16;8.92250;0.845890
133.35;8.92250;0.845890
133.60;8.93120;0.809270
133.79;8.93120;0.809270
134.00;8.93120;0.818390
134.19;8.93120;0.818390
134.41;8.93120;0.808270
134.60;8.93120;0.808270
134.78;8.93120;0.808270
135.00;8.93120;0.807640
135.25;8.93120;0.807640
135.41;8.92920;0.816180
135.60;8.92920;0.816180
135.78;8.93200;0.816180
136.03;8.93200;0.807640
136.19;8.93200;0.807640
136.44;8.93060;0.806220
136.63;8.93060;0.806220
136.84;8.93080;0.826980
137.03;8.93080;0.826980
137.25;8.93100;0.805680
137.44;8.93100;0.805680
137.62;8.93100;0.805680
137.84;8.93120;0.806310
138.03;8.93120;0.806310
138.25;8.93110;0.812520
138.47;8.93110;0.812520
138.65;8.93150;0.812520
138.87;8.93150;0.805560
139.06;8.93150;0.805560
139.28;8.93150;0.811970
139.46;8.93150;0.811970
139.68;8.93180;0.803560
139.87;8.93180;0.803560
140.06;8.93190;0.803560
140.28;8.93190;0.802680
140.46;8.93190;0.802680
140.71;8.92620;0.855900
140.90;8.92620;0.855900
141.06;8.91870;0.852900
141.31;8.91870;0.852900
141.49;8.93110;0.852900
141.71;8.93110;0.812970
141.90;8.93110;0.812970
142.12;8.93210;0.821350
142.30;8.93210;0.821350
142.52;8.93200;0.809310
142.71;8.93200;0.809310
142.90;8.93170;0.809310
143.12;8.93170;0.816270
143.30;8.93170;0.816270
143.55;8.93190;0.808270
143.71;8.93190;0.808270
143.90;8.93180;0.808680
144.14;8.93180;0.808680
144.33;8.93160;0.808680
144.55;8.93160;0.814810
144.74;8.93160;0.814810
144.96;8.93160;0.803760
145.14;8.93160;0.803760
145.36;8.93480;0.798930
145.55;8.93480;0.798930
145.74;8.93480;0.798930
145.95;8.93480;0.806260
146.14;8.93480;0.806260
146.36;8.93480;0.798640
146.55;8.93480;0.798640
146.80;8.93480;0.804850
146.98;8.93480;0.804850
147.14;8.91900;0.804850
147.39;8.91900;0.889780
147.58;8.91900;0.889780
147.80;8.90170;0.917650
147.98;8.90170;0.917650
148.20;8.93060;0.817270
148.39;8.93060;0.817270
148.58;8.93570;0.817270
148.79;8.93570;0.795510
148.98;8.93570;0.795510
149.23;8.93570;0.794970
149.39;8.93570;0.794970
149.57;8.93570;0.802310
149.82;8.93570;0.802310
150.01;8.93390;0.802310
150.23;8.93390;0.794010
150.42;8.93390;0.794010
150.63;8.93610;0.795060
150.82;8.93610;0.795060
151.04;8.93390;0.809770
151.23;8.93390;0.809770
151.41;8.93650;0.809770
151.63;8.93650;0.794180
151.82;8.93650;0.794180
152.04;8.93460;0.793550
152.23;8.93460;0.793550
152.41;8.93500;0.798430
152.66;8.93500;0.798430
152.85;8.93540;0.798430
153.07;8.93540;0.792050
153.26;8.93540;0.792050
153.47;8.93560;0.799890
153.66;8.93560;0.799890
153.85;8.93580;0.791220
154.07;8.93580;0.791220
154.28;8.93590;0.791220
154.47;8.93590;0.791220
154.66;8.93590;0.791220
154.88;8.93600;0.800100
155.06;8.93600;0.800100
155.31;8.93620;0.790010
155.50;8.93620;0.790010
155.66;8.93630;0.790010
155.91;8.93630;0.791930
156.09;8.93630;0.791930
156.31;8.93660;0.788930
156.50;8.93660;0.788930
156.72;8.93670;0.788930
156.91;8.93670;0.788930
157.09;8.93660;0.788930
157.31;8.93660;0.796600
157.50;8.93660;0.796600
157.72;8.93660;0.788350
157.90;8.93660;0.788350
158.12;8.93660;0.790180
158.31;8.93660;0.790180
158.56;8.93660;0.797310
158.72;8.93660;0.797310
158.90;8.93660;0.797310
159.15;8.93660;0.791100
159.31;8.93660;0.791100
159.56;8.93670;0.787010
159.74;8.93670;0.787010
159.96;8.93650;0.794560
160.15;8.93650;0.794560
160.37;8.93650;0.794560
160.56;8.93650;0.786050
160.77;8.93650;0.786050
160.96;8.93680;0.786050
161.15;8.93680;0.786050
161.37;8.93690;0.784970
161.55;8.93690;0.784970
161.80;8.93670;0.784970
161.96;8.93670;0.806560
162.15;8.93670;0.806560
162.40;8.92210;0.858770
162.58;8.92210;0.858770
162.80;8.93590;0.800010
162.99;8.93590;0.800010
163.21;8.93680;0.800010
163.40;8.93680;0.797720
163.61;8.93680;0.797720
163.80;8.93660;0.802510
164.02;8.93660;0.802510
164.21;8.93640;0.792050
164.39;8.93640;0.792050
164.61;8.93650;0.792050
164.80;8.93650;0.792430
164.99;8.93650;0.792430
165.24;8.93640;0.790970
165.42;8.93640;0.790970
165.64;8.93640;0.790970
165.83;8.93640;0.790970
166.05;8.93390;0.790970
166.23;8.93390;0.801010
166.45;8.93390;0.801010
166.64;8.93750;0.790180
166.86;8.93750;0.790180
167.05;8.93620;0.791970
167.30;8.93620;0.791970
167.45;8.93630;0.791970
167.64;8.93630;0.796930
167.89;8.93630;0.796930
168.04;8.93660;0.789300
168.23;8.93660;0.789300
168.48;8.93700;0.788680
168.67;8.93700;0.788680
168.89;8.93720;0.788680
169.07;8.93720;0.788430
169.29;8.93720;0.788430
169.48;8.93740;0.787970
169.70;8.93740;0.787970
169.88;8.93740;0.799510
170.07;8.93740;0.799510
170.29;8.93390;0.799510
170.48;8.93390;0.800140
170.70;8.93390;0.800140
170.88;8.93890;0.791930
171.13;8.93890;0.791930
171.29;8.93540;0.803060
171.48;8.93540;0.803060
171.73;8.93860;0.803060
171.91;8.93860;0.785890
172.13;8.93860;0.785890
172.32;8.93740;0.791800
172.54;8.93740;0.791800
172.72;8.93720;0.808720
172.94;8.93720;0.808720
173.13;8.93760;0.808720
173.32;8.93760;0.785680
173.54;8.93760;0.785680
173.72;8.93780;0.784300
173.97;8.93780;0.784300
174.13;8.94120;0.775800
174.38;8.94120;0.775800
174.53;8.94120;0.775800
174.75;8.94120;0.775800
174.97;8.94120;0.775800
175.16;8.94120;0.785930
175.38;8.94120;0.785930
175.56;8.94120;0.775010
175.78;8.94120;0.775010
175.97;8.93930;0.775010
176.16;8.93930;0.774590
176.37;8.93930;0.774590
176.56;8.94140;0.776340
176.78;8.94140;0.776340
176.97;8.93990;0.774090
177.22;8.93990;0.774090
177.37;8.94210;0.774090
177.56;8.94210;0.782510
177.81;8.94210;0.782510
177.97;8.94050;0.773300
178.22;8.94050;0.773300
178.40;8.94090;0.776890
178.62;8.94090;0.776890
178.81;8.94090;0.776890
179.03;8.94090;0.781430
179.21;8.94090;0.781430
179.40;8.94090;0.776390
179.62;8.94090;0.776390
179.84;8.94130;0.771840
180.03;8.94130;0.771840
180.21;8.94110;0.771840
180.43;8.94110;0.780050
180.62;8.94110;0.780050
180.87;8.94120;0.771300
181.02;8.94120;0.771300
181.21;8.94130;0.771050
181.46;8.94130;0.771050
181.65;8.94140;0.771050
181.87;8.94140;0.779220
182.05;8.94140;0.779220
182.27;8.94150;0.770430
182.46;8.94150;0.770430
182.68;8.94180;0.780720
182.86;8.94180;0.780720
183.05;8.94170;0.780720
183.27;8.94170;0.779930
183.46;8.94170;0.779930
183.64;8.93810;0.796680
183.89;8.93810;0.796680
184.05;8.93810;0.804600
184.30;8.93810;0.804600
184.49;8.94320;0.804600
184.71;8.94320;0.769220
184.89;8.94320;0.769220
185.11;8.94140;0.768680
185.30;8.94140;0.768680
185.49;8.94150;0.770090
185.70;8.94150;0.770090
185.89;8.94160;0.770090
186.14;8.94160;0.768760
186.30;8.94160;0.768760
186.48;8.94160;0.783800
186.72;8.94160;0.783800
186.90;8.94160;0.767130
187.12;8.94160;0.767130
187.31;8.94400;0.767130
187.53;8.94400;0.767130
187.72;8.94400;0.767130
187.97;8.94070;0.781680
188.12;8.94070;0.781680
188.31;8.94400;0.766840
188.56;8.94400;0.766840
188.72;8.94200;0.766840
188.96;8.94200;0.766550
189.15;8.94200;0.766550
189.37;8.94230;0.772140
189.56;8.94230;0.772140
189.74;8.94320;0.765760
189.96;8.94320;0.765760
190.15;8.94330;0.765760
190.37;8.94330;0.773050
190.56;8.94330;0.773050
190.77;8.94120;0.774720
190.96;8.94120;0.774720
191.18;8.94460;0.765090
191.37;8.94460;0.765090
191.55;8.94330;0.765090
191.80;8.94330;0.778590
191.96;8.94330;0.778590
192.21;8.94350;0.765590
192.40;8.94350;0.765590
192.62;8.94570;0.763880
192.80;8.94570;0.763880
192.99;8.94380;0.763880
193.21;8.94380;0.765970
193.43;8.94640;0.765970
193.61;8.94640;0.763090
193.80;8.94640;0.763090
194.02;8.94640;0.762880
194.21;8.94640;0.762880
194.39;8.94430;0.762880
194.64;8.94430;0.767300
194.80;8.94430;0.767300
195.05;8.94440;0.763760
195.24;8.94440;0.763760
195.45;8.94450;0.772340
195.64;8.94450;0.772340
195.86;8.94460;0.761430
196.05;8.94460;0.761430
196.23;8.94460;0.761430
196.45;8.94470;0.763550
196.64;8.94470;0.763550
196.86;8.94500;0.762470
197.05;8.94500;0.762470
197.23;8.94510;0.762470
197.48;8.94510;0.761630
197.67;8.94510;0.761630
197.89;8.94530;0.760760
198.08;8.94530;0.760760
198.29;8.94500;0.767970
198.48;8.94500;0.767970
198.67;8.94510;0.767970
198.89;8.94510;0.764220
199.07;8.94510;0.764220
199.29;8.94530;0.767970
199.48;8.94530;0.767970
199.67;8.94550;0.759680
199.92;8.94550;0.759680
200.10;8.94570;0.759680
200.32;8.94570;0.759680
200.51;8.94570;0.759680
200.73;8.94580;0.759680
200.91;8.94580;0.759680
201.10;8.94590;0.759930
201.32;8.94590;0.759930
201.51;8.94600;0.759930
201.76;8.94600;0.758340
201.94;8.94600;0.758340
202.10;8.94630;0.757930
202.35;8.94630;0.757930
202.54;8.94650;0.757590
202.72;8.94650;0.757590
202.94;8.93870;0.757590
203.16;8.93870;0.807890
